altmetric_id,title,country,tiers
fox_54_wfxg,"FOX 54 WFXG",US,tier2
virtual_strategy,Virtual-Strategy,US,tier3
hola_doctor,"Hola Doctor",ES,tier3
jano,Jano,ES,tier3
fanpage_science,"Fanpage Science",IT,tier3
virtualisation_conference,"Virtualisation Conference ",US,tier4
my_news_desk,"My News Desk",US,tier4
upi_spain,"UPI Spain",ES,tier3
ajmc,AJMC,US,tier3
stamford_advocate,"Stamford Advocate",US,tier2
the_san_diego_union_tribune,"The San Diego Union-Tribune",US,tier2
vocativ,Vocativ,US,tier3
finanz_nachrichten,"Finanz Nachrichten",DE,tier3
whtr_13,WTHR13,US,tier2
wowktv_13,"WOWKTV 13",US,tier2
report_24,"Report 24",ES,tier2
she_knows,"She Knows",US,tier4
abc_desevilla,"ABC desevilla",ES,tier2
harvard_business_review,"Harvard Business Review ",US,tier1
kunc,KUNC,US,tier2
grist,Grist,US,tier3
wpxi,WPXI,US,tier2
wftv_9,"WFTV 9",US,tier2
wtoutia,Wtoutia,CN,tier4
the_national_bureau_of_economic_research,"The National Bureau of Economic Research",US,tier3
myza,MyZA,ZW,tier4
business_wire,"Business Wire",US,tier3
our_town,"Our Town",US,tier2
brookings,Brookings,US,tier2
southern_california_public_radio,"Southern California Public Radio",US,tier2
wsoc_tv,WSOC-TV,US,tier2
slide_share,"Slide Share",US,tier3
direkt_broker,"Direkt Broker ",DE,tier3
fast_company,"Fast Company",US,tier4
paperblog,Paperblog,ES,tier2
abc_action_news_wfts_tampa_bay,"ABC Action News WFTS Tampa Bay",US,tier2
common_dreams,"Common Dreams",US,tier3
lakeshore_public_m,"Lakeshore Public M",US,tier4
lakeshore_public_media,"Lakeshore Public Media",US,tier2
index_croatia,"Index Croatia",HR,tier2
insurance_news_net,"Insurance News Net",US,tier3
dayton_daily_news,"Dayton Daily News",US,tier2
fight_aging,"Fight Aging!",US,tier4
tech_crunch,"Tech Crunch",US,tier3
wptv_5_west_palm_beach,"WPTV 5 West Palm Beach",US,tier2
the_reporter_times,"The Reporter Times",US,tier2
smiling_news,"Smiling News",JP,tier3
polit,Polit,RU,tier3
apa,APA,AT,tier2
mongabay,Mongabay,US,tier3
world_news_report,"World News Report",US,tier2
fertility_and_sterility,"Fertility and Sterility",US,tier2
nu,NU,NL,tier2
pr_newswire_uk,"PR Newswire UK",GB,tier3
health_finder,"Health Finder",US,tier3
extreme_tech,"Extreme Tech",US,tier3
costal_courrier,"Costal Courrier",US,tier2
springfield_news_sun,"Springfield News Sun",US,tier2
relief_web,"Relief Web",US,tier3
chaunsong,Chaunsong,CN,tier4
elite_daily,"Elite Daily",US,tier4
europa_press,"Europa Press",ES,tier2
action_news_jax,"Action News Jax",US,tier2
infox,Infox,RU,tier2
times_mail,"Times Mail",US,tier2
tekniik_katalous,"Tekniik Katalous",FI,tier2
ariva,Ariva,DE,tier2
onmedica,OnMedica,US,tier3
money_science,"Money Science",US,tier3
annals_of_internal_medicine,"Annals of Internal Medicine",US,tier3
me_naiset,"Me Naiset",FI,tier4
abc_news_15_arizona,"ABC News 15 Arizona",US,tier2
biomed_reports,"BioMed Reports",US,tier3
naked_science,"Naked Science",RU,tier3
centre_for_disease_research_and_policy,"Centre for Disease Research and Policy",US,tier3
abc_7_wkbw_buffalo,"ABC 7 WKBW Buffalo",US,tier2
el_ciudadano,"El Ciudadano",CO,tier2
economy_watch,"Economy Watch",US,tier3
open_democracy,"Open Democracy",GB,tier3
fox_23_tulsa,"Fox 23 Tulsa",US,tier2
seedquest,SeedQuest,US,tier3
cosmopolitan,Cosmopolitan,GB,tier1
metronews_france,"MetroNews France",FR,tier2
green_car_congress,"Green Car Congress",US,tier3
tvm,TVM,MT,tier2
patient_information_forum,"Patient Information Forum",GB,tier3
specialty_pharmacy_times,"Specialty Pharmacy Times",US,tier3
drug_discovery_today,"Drug Discovery Today",US,tier3
scimex,Scimex,AU,tier3
informaria_digital,"Informaria Digital",ES,tier2
medicine,"Medicine ",ES,tier3
center_for_food_safety,"Center for Food Safety ",US,tier4
science,"Science ",US,tier3
environmental_impact,"Environmental Impact",US,tier3
the_chemical_institute_of_canada,"The Chemical Institute of Canada ",CA,tier3
renewable_energy_magazine,"Renewable Energy Magazine ",US,tier3
european_commission_community_research_and_development_information_service,"European Commission: Community Research and Development Information Service ",BE,tier1
the_exeter_daily,"The Exeter Daily",GB,tier2
libero_24x7,"Libero 24x7",IT,tier2
4uau,4UAU,AU,tier4
algerian_business_info,"Algerian Business Info",DZ,tier3
amwal_alghad,"Amwal Alghad",EG,tier2
awate,Awate,US,tier2
kompas,Kompas,ID,tier2
world_bank,"World Bank",US,tier1
food_world_news,"Food World News",US,tier3
theory_and_practice,"Theory and Practice ",RU,tier3
declara,Declara,US,tier3
techsite,Techsite,GB,tier2
my_web_memo,"My Web Memo",CA,tier2
science_today_russia,"Science Today Russia",RU,tier3
opli,Opli,IL,tier3
i_micronews_jp,"i-Micronews JP ",JP,tier3
chemistry_2011,"Chemistry 2011",CA,tier3
noodls,Noodls,GB,tier3
nano_digest,"Nano Digest",IN,tier3
materials_gat,"Materials Gat",DE,tier3
scientific_computing,"Scientific Computing ",US,tier3
lincoln_ecology,"Lincoln Ecology",NZ,tier3
yale_news,"Yale News",US,tier2
sierra_sun_times,"Sierra Sun Times",US,tier2
medportal,Medportal,RU,tier3
biotechniques,"BioTechniques ",US,tier3
expert_news_24,"Expert News 24",RU,tier2
c_news,"C News ",RU,tier2
sciencf,ScienCF,RU,tier3
2_kanal,"2 Kanal",RU,tier2
http_www_newskj_org,"News KJ",CN,tier3
porto,Porto,PT,tier2
oncology_news,"Oncology News",AU,tier3
copd_news_today,"COPD News Today",US,tier3
medical_brief,"Medical Brief",ZA,tier3
lpl_news_24,"LPL News 24",IT,tier2
china_digital_pathology,"China Digital Pathology",CN,tier3
cancer_hospital_chinese_academy_of_medical_sciences,"Cancer Hospital Chinese Academy of Medical Sciences",CN,tier3
nova_24hour,"Nova 24Hour",IT,tier3
innovazione,Innovazione,IT,tier3
autonocion,Autonoción,ES,tier3
culture_case,"Culture Case",GB,tier3
green_building_elements,"Green Building Elements",US,tier3
the_land,"The Land",NZ,tier3
science_network_australia,"Science Network Australia",AU,tier3
war_on_the_rocks,"War on the Rocks",US,tier3
eleztro,Eleztro,CZ,tier3
nimbios,NIMBioS,US,tier3
pasadena_independent,"Pasadena Independent ",US,tier2
ncfr,NCFR,US,tier3
futurism,Futurism,US,tier3
always_researching,"Always Researching ",US,tier3
water_online,"Water Online",US,tier3
giztab,GizTab,ES,tier3
sustainability_matters,"Sustainability Matters ",AU,tier3
bird_watching_daily,"Bird Watching Daily",US,tier3
bangalore_mirror,"Bangalore Mirror",IN,tier2
unt,UNT,SE,tier2
meine_region,Meine-Region,DE,tier2
primeur_magazine,"Primeur Magazine",NL,tier3
nanotechmag,NanotechMag,US,tier3
newsland,Newsland,RU,tier2
nano_news_net,"Nano News Net",RU,tier3
science_network_western_australia,"Science Network Western Australia ",AU,tier3
wellcome_trust_sanger_institute,"Wellcome Trust: Sanger Institute",GB,tier3
wessex_live_science_cluster,"Wessex Live Science Cluster",GB,tier3
university_of_cambridge_school_of_clinical_medicine,"University of Cambridge",GB,tier3
saskatoon_homepage,"Saskatoon Homepage",CA,tier2
charged,Charged,US,tier3
university_of_wisconsin_madison,"University of Wisconsin-Madison",US,tier3
science_codex,"Science Codex",US,tier3
technology_networks,"Technology Networks",US,tier3
times_of_news_russia,"Times of News Russia",RU,tier2
fresh_ghana,"Fresh Ghana",GH,tier2
internet_medicine,"Internet Medicine",US,tier3
labroots,LabRoots,US,tier3
bljesak,Bljesak,HR,tier2
klix,Klix,BA,tier2
femto_medicine,"Femto Medicine",US,tier3
centro_nazionale_sangue,"Centro Nazionale Sangue",IT,tier3
biotech_in_asia,"Biotech in Asia ",SG,tier3
my_science,"My Science",US,tier3
bio_valley,"Bio Valley ",CN,tier3
sunyet,Sunyet,CN,tier3
the_zimbabwean,"The Zimbabwean",ZW,tier2
africa_geographic,"Africa Geographic",ZA,tier3
science_beta,"Science Beta",US,tier3
hakai_magazine,"Hakai Magazine",US,tier3
all_news_24,"All News 24",IT,tier2
detroit_newstime,"Detroit Newstime",US,tier2
evening_times,"Evening Times",GB,tier2
westmorland_gazette,"Westmorland Gazette",GB,tier2
annals_of_long_term_care,"Annals of Long-Term Care ",US,tier3
euro_weekly_news,"Euro Weekly News",ES,tier2
maxim,Maxim,US,tier1
marie_claire,"Marie Claire",GB,tier1
sci_gogo,"Sci Gogo",US,tier3
next_city,"Next City",US,tier2
agencia_fapesp,"Agência Fapesp",BR,tier2
university_of_sao_paulo,"University of São Paulo",BR,tier3
cctv_news_china,"CCTV News China ",CN,tier2
24_india_news,"24 India News ",IN,tier2
bangladeshi_business_news,"Bangladeshi Business News",BD,tier3
the_informer,"The Informer",GB,tier3
electro_akhbar,"Electro Akhbar",IR,tier2
prothom_alo,"Prothom Alo ",BD,tier2
informs,Informs,US,tier3
the_education_post,"The Education Post",IN,tier3
the_observer_24,"The Observer 24",GB,tier2
asian_journal,"Asian Journal",CA,tier2
big_news_live,"Big News Live",IN,tier2
business_zoom,"Business Zoom",IN,tier3
cambio_digital,"Cambio Digital",MX,tier2
el_imparcial,"El Imparcial",US,tier3
financial_prospect,"Financial Prospect ",IN,tier2
frontera,Frontera,MX,tier2
india_white_paper,"India White Paper ",IN,tier2
the_kashmir_monitor,"The Kashmir Monitor",IN,tier2
la_cronica,"La Cronica",MX,tier2
metronews_us,"MetroNews US",US,tier2
millenium_post,"Millenium Post",IN,tier2
new_kerala,"New Kerala",IN,tier2
pradesh18,Pradesh18,IN,tier2
newsroom_post,"Newsroom Post",IN,tier2
news_vivo,"News Vivo",IN,tier2
newsx,NewsX,IN,tier2
scitechreporter,SciTechReporter,ID,tier3
the_siasat_daily,"The Siasat Daily",IN,tier2
sify_news,"SIFY News",IN,tier2
socialnews_xyz,SocialNews.XYZ,IN,tier2
the_free_library,"The Free Library",US,tier3
western_daily_press,"Western Daily Press ",GB,tier2
western_telegraph,"Western Telegraph",GB,tier2
cotswold_journal,"Cotswold Journal",GB,tier2
northwich_guardian,"Northwich Guardian",GB,tier2
ardrossan_saltcoats_herald,"Ardrossan & Saltcoats Herald",GB,tier2
basildon_canvey_southend_echo,"Basildon, Canvey, Southend Echo",GB,tier2
south_wale_guardian,"South Wales Guardian",GB,tier2
largs_millport_weekly_news,"Largs & Millport Weekly News",GB,tier2
news_shopper,"News Shopper ",GB,tier2
durham_times,"Durham Times",GB,tier2
the_argus,"The Argus",GB,tier2
peeblesshire_news,"Peeblesshire News",GB,tier2
east_lothian_courier,"East Lothian Courier",GB,tier2
lancashire_telegraph,"Lancashire Telegraph",GB,tier2
andover_advertiser,"Andover Advertiser",GB,tier2
tivy_side_advertiser,"Tivy-Side Advertiser",GB,tier2
falmouth_packet,"Falmouth Packet",GB,tier2
the_advertiser_chester_le_street,"The Advertiser: Chester-le-Street",GB,tier2
asian_image,"Asian Image ",GB,tier2
ealing_times,"Ealing Times",GB,tier2
gazetta,Gazetta,GB,tier2
the_guide_prestwich_and_whitefield,"The Guide: Prestwich and Whitefield",GB,tier2
review_st_albans_harpenden,"Review: St Albans & Harpenden",GB,tier2
bridgwater_mercury,"Bridgwater Mercury",GB,tier2
clacton_gazette,"Clacton Gazette",GB,tier2
dorset_echo,"Dorset Echo",GB,tier2
yeovil_express,"Yeovil Express",GB,tier2
clydebank_post,"Clydebank Post",GB,tier2
wirral_globe,"Wirral Globe",GB,tier2
st_helens_star,"St Helens Star",GB,tier2
halesowen_news,"Halesowen News",GB,tier2
maldon_standard,"Maldon Standard",GB,tier2
newbury_thatcham_chronicle,"Newbury & Thatcham Chronicle",GB,tier2
windsford_guardian,"Winsford Guardian",GB,tier2
craven_herald_pioneer,"Craven Herald & Pioneer",GB,tier2
bury_times,"Bury Times ",GB,tier2
chard_and_ilminster_news,"Chard and Ilminster News",GB,tier2
malvern_gazette,"Malvern Gazette",GB,tier2
the_bolton_news,"The Bolton News",GB,tier2
hereford_times,"Hereford Times",GB,tier2
slough_south_bucks_observer,"Slough & South Bucks Observer",GB,tier2
leigh_journal,"Leigh Journal",GB,tier2
herald_series,"Herald Series",GB,tier2
keighly_news,"Keighley News",GB,tier2
ledbury_reporter,"Ledbury Reporter",GB,tier2
the_chorley_citizen,"The Chorley Citizen",GB,tier2
epping_forest_guardian,"Epping Forest Guardian",GB,tier2
witney_gazette,"Witney Gazette",GB,tier2
halstead_gazette,"Halstead Gazette",GB,tier2
hampshire_chronicle,"Hampshire Chronicle",GB,tier2
dunfermline_press_and_west_of_fife_advertiser,"Dunfermline Press and West of Fife Advertiser",GB,tier2
greenock_telegraph,"Greenock Telegraph ",GB,tier2
mid_devon_star,"Mid Devon Star",GB,tier2
swindon_advertiser,"Swindon Advertiser",GB,tier2
messenger,Messenger,GB,tier2
daily_gazette_essex_country_standard,"Daily Gazette & Essex Country Standard ",GB,tier2
penarth_times,"Penarth Times ",GB,tier2
campaign,"Campaign ",GB,tier2
this_is_the_westcountry,"This is the westcountry",GB,tier2
stourbridge_news,"Stourbridge News ",GB,tier2
banbury_cake,"Banbury Cake",GB,tier2
barry_district_news,"Barry & District News",GB,tier2
darlington_aycliffe_sedgefield_the_advertiser,"Darlington, Aycliffe, & Sedgefield: The Advertiser",GB,tier2
dumbarton_and_vale_leven_reporter,"Dumbarton and Vale Leven Reporter ",GB,tier2
gazette_herald,"Gazette & Herald",GB,tier2
bromsgrove_advertiser,"Bromsgrove Advertiser",GB,tier2
wilts_and_gloucestershire_standard,"Wilts and Gloucestershire Standard",GB,tier2
bournemoth_daily_echo,"Bournemoth Daily Echo",GB,tier2
your_local_guardian,"Your Local Guardian",GB,tier2
basildon_billericay_wickford_recorder,"Basildon, Billericay, Wickford Recorder",GB,tier2
wimbledon_guardian,"Wimbledon Guardian",GB,tier2
somerset_county_gazette,"Somerset County Gazette",GB,tier2
chelmsford_weekly_news,"Chelmsford Weekly News",GB,tier2
kingston_guardian,"Kingston Guardian",GB,tier2
darlington_stockton_times,"Darlington & Stockton Times",GB,tier2
knotsford_guardian,"Knutsford Guardian",GB,tier2
newsroom_america,"Newsroom America",GB,tier2
lunds_universitet,"Lunds Universitet ",GB,tier3
allehanda,Allehanda,SE,tier2
sverige_radio,"Sverige Radio",SE,tier3
sydostran,Sydostran,SE,tier3
sydsvenskan,Sydsvenskan,SE,tier3
retriever,Retriever,US,tier2
orsnkoldsvik,Örsnköldsvik,SE,tier2
smarta_diabetiker,"Smarta Diabetiker ",SE,tier3
new_historian,"New Historian",GB,tier3
sundsvall_tidning,"Sundsvall Tidning",SE,tier2
r_d_mag,"R&D Mag",US,tier3
archaeology,Archaeology,US,tier3
inrikes,Inrikes,SE,tier2
pitea_tidningen,"Piteå Tidningen",SE,tier2
folkbladet,Folkbladet,SE,tier2
ystad_allehanda,"Ystad Allehanda",SE,tier2
smalandsposten,Smålandsposten,SE,tier2
kuriren,Kuriren,SE,tier2
arkeoloji,"Arkeoloji ",TR,tier3
nsd,NSD,SE,tier2
deniz,Deniz,TR,tier2
eat_globe,"Eat Globe",AT,tier3
classic_cult,"Classic Cult",IT,tier3
vtse,VTSE,SE,tier2
na,NA,SE,tier2
goteborgs_posten,Göteborgs-Posten,SE,tier2
helsingborgs_dagblad,"Helsingborgs Dagblad",SE,tier2
cssn,CSSN,CN,tier2
news_fresh,"News Fresh",TH,tier3
ein_newsdesk,"EIN Newsdesk",US,tier3
good_news_from_finland,"Good News from Finland",FI,tier2
33rd_square,"33rd Square",US,tier3
post_online_media,"Post Online Media",US,tier3
upriser,Upriser,US,tier3
sharing_mode,"Sharing Mode",US,tier3
indian_nova,"Indian Nova",IN,tier3
fars_news_agency,"Fars News Agency",IR,tier2
geeks_on_earth,"Geeks on Earth",US,tier3
uusi_suomi,"Uusi Suomi",FI,tier2
tekniika_talous,"Tekniika & Talous ",FI,tier3
pohjalainen,Pohjalainen,FI,tier2
talouselama,Talouselämä,FI,tier2
tivi,Tivi,FI,tier2
mtv,MTV,FI,tier3
yle_arena,"YLE Arena",FI,tier3
media_kaskas,"Media Kaskas",FI,tier3
trends_dezukunft,"Trends Dezukunft",DE,tier3
ko,Ko,RU,tier2
fontaka,Fontaka,RU,tier3
finugor,Finugor,RU,tier2
futurist,Futurist,RU,tier3
100_noticias,"100% Noticias ",NI,tier2
elmifa,Elmifa,IR,tier3
gco_news,"GCO News",US,tier3
intrendio,Intrendio,US,tier3
engineering_evil,"Engineering Evil",US,tier3
el_alnormal,"El Alnormal",US,tier2
odd_onion,"Odd Onion",US,tier4
zme_science,"ZME Science",US,tier3
wordless_tech,"Wordless Tech",US,tier3
sogo_tech_news,"SOGO Tech News",GB,tier3
quantum_computing_technology_australia,"Quantum Computing Technology Australia",AU,tier3
cyber_parse,"Cyber Parse",GB,tier3
aivanet,AIVAnet,US,tier3
wccf_tech,"WCCF Tech",US,tier3
bullfax,BullFax,US,tier3
daily_voice_news,"Daily Voice News",US,tier3
radio_jyvaskyla,"Radio Jyväskylä ",FI,tier2
digitoday,Digitoday,FI,tier3
keskisuomalainen,Keskisuomalainen,FI,tier2
canarias,"Canarias &",ES,tier2
osel,OSEL,CZ,tier3
err_ee,ERR.ee,EE,tier2
el_dias,"El Dias",ES,tier2
hype_science,"Hype Science",BR,tier2
aalto_yliopisto,Aalto-yliopisto,FI,tier3
amherst_university,"Amherst University",US,tier3
jyvaskylan_ilyopisto,"Jyväskylän Ilyopisto",FI,tier3
denitas,Denitas,CA,tier3
braintree_witham_times,"Braintree & Witham Times",GB,tier2
gazette_series,"Gazette Series",GB,tier2
tewkesbury_admag,"Tewkesbury AdMag ",GB,tier2
romsey_advertiser,"Romsey Advertiser",GB,tier2
dudley_news,"Dudley News",GB,tier2
veneto_vox,"Veneto Vox",IT,tier3
vicenza_today,"Vicenza Today ",IT,tier2
il_gionarle_di_vicenza,"il Gionarle di Vicenza ",IT,tier2
padova_news,"Padova News",IT,tier2
littlehampton_gazette,"Littlehampton Gazette",GB,tier2
lainformacion,Lainformacion,ES,tier3
ilkley_gazette,"Ilkley Gazette",GB,tier2
stroud_news_journal,"Stroud News & Journal",GB,tier2
the_wear_valley_advertiser,"The Wear Valley Advertiser",GB,tier2
fierce_biotech,"Fierce Biotech",US,tier3
hillingdon_uxbridge_times,"Hillingdon & Uxbridge Times",GB,tier2
fierce_pharam,"Fierce Pharma",US,tier3
newmarket_journal,"Newmarket Journal",GB,tier2
warrington_guardian,"Warrington Guardian",GB,tier2
xconomy,Xconomy,US,tier3
northamptonshire_telegraph,"Northamptonshire Telegraph",GB,tier2
express_star,"Express & Star ",GB,tier2
universade_de_porto,"Universade de Porto",PT,tier3
the_extra,"The Extra",GB,tier2
bt_news,"BT News",GB,tier1
capital_madrid,"Capital Madrid",ES,tier2
sic_noticias,"SIC Noticias",ES,tier2
aged_care_insite,"Aged Care Insite",AU,tier3
scientias,"Scientias ",NL,tier3
eenadu_india,"Eenadu India",IN,tier2
pour_la_science,"Pour La Science",FR,tier3
university_of_edinburgh_news,"University of Edinburgh News",GB,tier3
public_books,"Public Books",US,tier3
pendulum,"Pendulum ",AL,tier3
bioinsights,BioInsights,GB,tier3
aktualne,Aktuálne,CZ,tier2
cnrs_le_journal,"CNRS Le Journal",FR,tier3
the_pioneer,"The Pioneer",IN,tier2
greater_kashmir,"Greater Kashmir",IN,tier2
nhrm_physician_group,"NHRM Physician Group",US,tier3
egypt_independent,"Egypt Independent ",EG,tier2
daily_objectivist,"Daily Objectivist",US,tier3
the_coffs_coast_advocate,"The Coffs Coast Advocate",AU,tier2
web_cipher,"Web Cipher",AU,tier3
national_institute_of_health_and_care_excellence,"National Institute of Health and Care Excellence ",GB,tier1
australia_policy_online,"Australia Policy Online",AU,tier3
levante,Levante,ES,tier2
revista_port,"Revista Port",PT,tier3
vidactiva,Vidactiva,ES,tier3
faro_de_vigo,"Faro de Vigo",ES,tier2
diario_de_mallorca,"Diario de Mallorca",ES,tier2
la_opinion_malaga,"La Opinión Málaga",ES,tier2
la_nueva_espana,"La Nueva España",ES,tier2
news_works,"News Works",US,tier2
contemporary_obgyn,"Contemporary OBGYN",US,tier3
rmf_24,"RMF 24",PL,tier2
enews_park_forest,"eNews Park Forest",US,tier2
neuroscience_news,"Neuroscience News",US,tier3
past_horizons,"Past Horizons",GB,tier3
culture_24,"Culture 24",GB,tier3
market_business_news,"Market Business News",GB,tier3
the_scarborough,"The Scarborough",GB,tier2
the_arbiter_online,"The Arbiter Online",US,tier2
sportskeeda_athletics,"Sportskeeda Athletics",IN,tier3
tech_xplore,"Tech Xplore",US,tier3
techtheday,TechTheDay,US,tier3
360_bio,"360 Bio ",US,tier3
cap_today,"Cap Today",US,tier3
the_accoustic_ecology_institute,"The Accoustic Ecology Institute",US,tier3
medical_newser,"Medical Newser",GB,tier3
id_ea,ID-EA,SG,tier3
wall_street_hedge,"Wall Street Hedge",US,tier2
biotechnology_and_biological_sciences_research_council_bbsrc,"Biotechnology and Biological Sciences Research Council (BBSRC)",GB,tier3
el_economista,"El Economista",ES,tier3
food_tank,"Food Tank",US,tier3
led_inside,"LED Inside",CN,tier3
crewe_nantwich_guardian,"Crewe & Nantwich Guardian",GB,tier2
surrey_comet,"Surrey Comet",GB,tier2
richmond_twickenham_times,"Richmond & Twickenham Times",GB,tier2
free_press,"Free Press",GB,tier2
wiltshire_business,"Wiltshire Business",GB,tier2
south_end_standard,"South End Standard",GB,tier2
brentwood_weekly_news,"Brentwood Weekly News",GB,tier2
belfast_telegraph,"Belfast Telegraph",GB,tier2
bridport_news,"Bridport News",GB,tier2
shropshire_star,"Shropshire Star",GB,tier2
cumnock_chronicle,"Cumnock Chronicle",GB,tier2
durham_advertiser,"Durham Advertiser",GB,tier2
guelph_mercury,"Guelph Mercury",GB,tier2
odisha_sun_times,"Odisha Sun Times",IN,tier2
national_observer,"National Observer",CA,tier2
the_peak,"The Peak",CA,tier3
rcf,RCF,FR,tier3
le_centre_national_de_la_recherche_scientifique,"Le Centre national de la recherche scientifique",FR,tier3
new_zealand_doctor,"New Zealand Doctor",NZ,tier3
het_nieusblad,"Het Nieusblad ",BE,tier2
laoferta,LaOferta,US,tier2
universidade_federal_do_espirito_santo,"Universidade Federal do Espírito Santo",BR,tier3
ciencia_hoje,"Ciência Hoje ",BR,tier2
pesquisa_fapesp,"Pesquisa Fapesp",BR,tier2
nature_middle_east,"Nature Asia ",GB,tier3
philenews,Philenews,GR,tier2
navy_marine_species_monitoring,"Navy Marine Species Monitoring",US,tier3
rosario3,Rosario3,AR,tier2
news_nation,"News Nation",IN,tier2
san_antonio_post,"San Antonio Post",US,tier2
canadian_institute_for_advanced_research,"Canadian Institute for Advanced Research",CA,tier3
the_nation_awakes,"The Nation Awakes",BD,tier2
the_gazette,"The Gazette",US,tier2
good_housekeeping,"Good Housekeeping",GB,tier1
today_health,"Today Health",US,tier4
wissenchaftler,Wissenchaftler,DE,tier3
neueste_technologie_news,"Neueste Technologie News",DE,tier3
obiectiv_de_suceava,"Obiectiv de Suceava",RO,tier2
the_indian_subcontinent,"The Indian Subcontinent",IN,tier2
fit_n_hit,"Fit N Hit",IN,tier2
daily_times,"Daily Times",PK,tier2
internet_sehat,"Internet Sehat",ID,tier3
il_gionarle_di_monte_silvano,"il Gionarle di Monte Silvano",IT,tier2
only_24_news,"Only 24 News",AU,tier2
world_news_1,"World News 1",US,tier2
freie_universitat_berlin,"Freie Universität Berlin",DE,tier3
associations_now,"Associations Now",US,tier3
irvine_times,"Irvine Times",GB,tier2
dica_33,"Dica 33",IT,tier3
latest_nigerian_news,"Latest Nigerian News",NG,tier2
epimonitor,Epimonitor,US,tier3
nw_sidebar,"NW Sidebar",US,tier3
johns_hopkins_news_letter,"Johns-Hopkins News-Letter",US,tier3
news_tv,"News TV",AT,tier2
coastal_review_online,"Coastal Review Online",US,tier3
united_nations_development_programme,"United Nations Development Programme",US,tier3
practical_pain_management,"Practical Pain Management",US,tier3
gciencia,Gciencia,ES,tier2
inverse,Inverse,US,tier3
diario_26,"Diario 26",AR,tier2
physics_of_information_and_quantum_technologies_group,"Physics of Information and Quantum Technologies Group",PT,tier3
the_science_tribune,"The Science Tribune",US,tier3
watertown_daily_times,"Watertown Daily Times",US,tier2
wide_open_spaces,"Wide Open Spaces",US,tier3
q13_fox,"Q13 Fox ",US,tier2
kitsap_sun,"Kitsap Sun",US,tier2
columbia_basin_bulletin,"Columbia Basin Bulletin",US,tier2
news_tribune,"News Tribune",US,tier2
the_daily_meal,"The Daily Meal",US,tier3
the_weather_channel_uk,"The Weather Channel UK",GB,tier3
usa_uk_online,"USA-UK Online",US,tier3
good,Good,IS,tier3
the_bellingham_herald,"The Bellingham Herald",US,tier2
atlantic_broadband,"Atlantic Broadband",US,tier3
the_chronicle,"The Chronicle",US,tier2
sporting_classics_daily,"Sporting Classics Daily",US,tier3
arcamax,Arcamax,US,tier2
development_and_cooperation,"Development and Cooperation",DE,tier3
asia_today,"Asia Today",KR,tier2
euractiv,EurActiv,DE,tier2
ipp_media,"IPP Media",TZ,tier2
tralac,Tralac,ZA,tier3
daily_news_tanzania,"Daily News Tanzania",TZ,tier2
peoples_democracy,"Peoples Democracy",IN,tier3
yahoo_finance_australia,"Yahoo! Finance Australia",AU,tier1
new_africa_analysis,"New Africa Analysis",GB,tier2
worldstage_news,"WorldStage News",NG,tier2
uncova,Uncova,NG,tier2
chimp_reports,"Chimp Reports",UG,tier2
the_new_times,"The New Times",RW,tier2
business_today_nigeria,"Business Today Nigeria",NG,tier2
idn_indepth_news,"IDN - InDepth News",DE,tier3
the_sofia_globe,"The Sofia Globe",BG,tier2
globe_net,GLOBE-Net,CA,tier3
the_bakersfield_californian,"The Bakersfield Californian",US,tier2
atlas_obscura,"Atlas Obscura",US,tier3
the_tampa_bay_tribune,"The Tampa Bay Tribune",US,tier2
trade_arabia,"Trade Arabia",SA,tier3
muscat_daily,"Muscat Daily ",US,tier2
wvxu,WVXU,US,tier2
kuow,KUOW,US,tier2
kosu,KOSU,US,tier2
tv2,TV2,DK,tier2
hayling_islander,"Hayling Islander",GB,tier2
hastings_and_st_leonards_observer,"Hastings and St.Leonards Observer",GB,tier2
bexhill_on_sea_observer,"Bexhill-on-Sea Observer",GB,tier2
bognor_regis_observer,"Bognor Regis Observer",GB,tier2
chichester_observer,"Chichester Observer",GB,tier2
eastbourne_herald,"Eastbourne Herald",GB,tier2
eurasia_review,"Eurasia Review",US,tier3
crawley_and_horley_observer,"Crawley and Horley Observer",GB,tier2
guernsey_press,"Guernsey Press",GB,tier2
midhurst_and_petworth_observer,"Midhurst and Petworth Observer",GB,tier2
the_portsmouth_news,"The Portsmouth News",GB,tier2
mid_sussex_times,"Mid Sussex Times",GB,tier2
shoreham_herald,"Shoreham Herald",GB,tier2
west_sussex_gazette,"West Sussex Gazette",GB,tier2
rye_and_battle_observer,"Rye and Battle Observer",GB,tier2
west_sussex_county_times,"West Sussex County Times",GB,tier2
worthing_herald,"Worthing Herald",GB,tier2
jersey_evening_post,"Jersey Evening Post",GB,tier2
planete_f,"Planète F",FR,tier3
northwest_indiana_times,"Northwest Indiana Times",US,tier2
age_times,"Age Times",US,tier3
scifeeds,SciFeeds,US,tier3
university_of_calgary,"University of Calgary",CA,tier3
university_of_toronto,"University of Toronto",CA,tier3
university_of_surrey,"University of Surrey",GB,tier3
nationen,Nationen,NO,tier2
meridian_institute,"Meridian Institute",US,tier3
institute_of_agricultural_science_for_southern_vietnam,"Institute of Agricultural Science for Southern Vietnam",VN,tier3
scienmag,ScienMag,GB,tier3
global_plant_council,"Global Plant Council",GB,tier3
yorkshire_evening_post,"Yorkshire Evening Post",GB,tier2
